Age,Gender,City,Education_Level,Income,J_ds,Grade,churn,inc_rating,t_b_v,income_increase,Reporting_year,Reporting_moth,Reporting_day,Dofj_year,Dofj_moth,Dofj_day
39.0,0.0,5,0,41796,1,1,1,0,0.0,0,2019,1,1,2018,7,5
44.0,1.0,5,0,55815,2,2,1,0,160142.0,0,2019,5,1,2019,1,14
29.0,0.0,5,1,78511,2,2,1,0,0.0,0,2020,11,1,2020,9,8
34.0,1.0,5,1,85688,1,3,0,0,1214457.92,0,2020,12,1,2014,11,8
41.0,0.0,5,2,51764,2,2,1,0,392911.25,0,2019,8,1,2018,11,30
33.0,0.0,20,1,38416,1,1,1,0,67642.86,0,2020,6,1,2019,10,12
26.0,1.0,20,2,90560,1,3,1,0,308333.33,0,2019,6,1,2017,5,2
43.0,1.0,20,0,78444,1,3,1,0,261961.11,0,2019,9,1,2016,3,27
33.0,1.0,20,1,127737,3,3,0,1,362233.33,0,2020,12,1,2020,4,1
29.0,0.0,29,0,42573,2,2,0,0,491622.0,0,2020,12,1,2020,7,31
36.0,1.0,29,0,63739,3,3,1,0,0.0,0,2020,8,1,2020,3,27
33.0,1.0,11,0,53926,2,2,0,0,0.0,0,2020,12,1,2020,2,10
38.0,0.0,11,1,55601,2,2,0,1,727288.33,0,2020,12,1,2018,9,5
45.0,1.0,11,2,74090,1,3,0,1,1129154.58,0,2020,12,1,2016,1,21
38.0,0.0,21,1,18948,1,1,1,0,127616.0,0,2019,5,1,2018,2,5
40.0,1.0,21,0,126742,1,5,1,0,2918120.0,1,2020,10,1,2019,4,29
30.0,1.0,21,0,43578,2,2,1,0,310433.33,0,2020,6,1,2018,10,12
46.0,0.0,8,1,77647,3,3,1,0,389134.55,0,2019,11,1,2017,1,11
33.0,1.0,8,0,66854,2,2,0,0,0.0,0,2020,12,1,2020,11,12
33.0,0.0,8,1,52471,3,3,1,1,556728.75,0,2020,6,1,2019,11,18
34.0,1.0,8,0,53123,3,3,1,0,49270.0,0,2020,3,1,2019,12,28
30.0,0.0,8,1,44443,1,1,0,1,172260.0,0,2020,12,1,2020,5,29
30.0,0.0,20,1,18192,1,1,1,0,289570.0,0,2019,10,1,2018,7,13
33.0,0.0,20,1,27895,1,2,1,0,157096.67,0,2019,3,1,2017,7,2
27.0,1.0,20,0,41255,2,2,0,0,366410.0,0,2020,12,1,2020,4,2
30.0,1.0,20,0,39830,2,2,1,0,0.0,0,2020,6,1,2020,1,2
32.0,1.0,20,1,79599,3,3,1,0,0.0,0,2019,9,1,2019,7,22
33.0,1.0,20,1,79239,3,3,1,0,0.0,0,2019,1,1,2018,6,11
44.0,0.0,20,2,67732,1,2,0,1,871597.08,0,2020,12,1,2015,7,19
39.0,0.0,20,1,132819,5,5,0,0,119690.71,0,2020,2,1,2017,1,20
33.0,1.0,20,2,51264,3,3,0,0,0.0,0,2020,2,1,2020,9,2
26.0,0.0,20,2,33721,1,1,1,0,0.0,0,2020,8,1,2020,6,24
41.0,1.0,20,0,71593,2,2,1,0,0.0,0,2019,1,1,2018,7,12
33.0,0.0,20,2,123750,2,4,1,0,659492.0,0,2020,1,1,2019,7,4
37.0,0.0,20,0,36230,3,3,1,0,0.0,0,2019,11,1,2019,8,31
30.0,0.0,20,2,57581,1,1,1,0,73680.0,0,2019,3,1,2017,11,26
30.0,0.0,20,0,24538,1,1,1,0,551727.5,0,2020,6,1,2019,11,17
28.0,0.0,20,2,96265,3,3,1,0,0.0,0,2019,9,1,2019,11,7
35.0,1.0,20,0,39246,2,2,1,0,0.0,0,2020,9,1,2020,7,8
27.0,0.0,20,0,29148,2,2,1,0,136513.33,0,2019,9,1,2016,3,6
29.0,0.0,20,2,68418,3,3,1,0,71020.0,0,2020,10,1,2020,4,8
34.0,0.0,20,1,76092,2,3,1,0,807286.67,0,2019,9,1,2018,2,19
27.0,1.0,20,0,29660,2,2,1,0,0.0,0,2020,11,1,2020,8,15
42.2,1.0,8,2,36661,3,3,1,1,372190.0,0,2020,5,1,2019,3,11
41.0,1.0,20,2,96143,3,3,1,0,349334.55,0,2020,9,1,2019,2,11
25.0,1.0,20,0,74589,1,3,1,0,291204.29,0,2019,7,1,2015,7,16
34.0,0.0,20,0,32285,2,2,1,0,269565.0,0,2019,4,1,2017,8,12
32.0,0.0,20,2,48010,1,1,0,1,255333.75,0,2020,12,1,2020,5,24
37.0,1.0,20,2,34619,1,1,1,0,190366.0,0,2019,5,1,2018,5,18
31.0,0.0,20,2,27867,1,1,1,0,533939.0,0,2019,10,1,2018,6,18
31.0,1.0,28,0,73070,1,3,0,1,1073208.75,1,2020,12,1,2017,8,14
33.0,0.0,28,2,41169,3,3,1,0,0.0,0,2020,2,1,2019,9,28
27.0,0.0,28,1,25605,2,2,1,0,0.0,0,2020,3,1,2019,10,31
31.0,1.0,28,1,73534,2,2,0,0,567772.92,0,2020,12,1,2018,12,2
27.0,0.0,28,1,63402,2,2,0,0,0.0,0,2020,12,1,2020,12,15
30.0,0.0,28,2,29575,1,1,1,0,145764.0,0,2019,5,1,2018,1,22
42.0,0.0,9,0,32043,1,3,1,0,270958.0,0,2019,10,1,2017,11,12
29.0,0.0,9,1,69939,3,3,1,0,80835.0,0,2020,5,1,2019,11,29
31.0,0.0,4,2,66923,2,2,0,1,348691.67,0,2020,12,1,2019,12,30
37.0,0.0,26,1,67317,1,2,1,0,106195.0,0,2019,10,1,2016,11,28
42.2,1.0,26,1,63898,2,2,1,0,83620.0,0,2019,5,1,2018,5,21
32.0,1.0,26,0,40086,1,1,1,0,0.0,0,2019,2,1,2018,10,20
26.0,0.0,26,2,52518,2,2,1,0,0.0,0,2019,9,1,2019,8,29
32.0,0.0,26,0,60214,1,1,1,0,208423.33,0,2019,6,1,2018,9,11
29.2,0.0,26,1,25818,1,1,0,1,691072.92,0,2020,12,1,2018,4,9
27.0,0.0,26,1,78057,3,3,1,0,382540.0,0,2020,7,1,2019,6,10
36.0,0.0,26,2,83455,3,3,1,0,236018.75,0,2020,9,1,2020,1,30
28.0,1.0,26,2,55315,1,2,1,0,187526.25,0,2019,8,1,2017,11,14
28.0,1.0,26,2,58533,2,2,1,1,246350.0,0,2020,8,1,2020,7,4
36.0,1.0,26,1,61994,2,2,1,0,110645.0,0,2020,2,1,2019,9,15
46.0,1.0,26,1,19072,1,1,1,0,137911.11,0,2019,9,1,2018,12,3
32.0,1.0,26,0,41973,2,2,1,0,40000.0,0,2019,11,1,2019,6,7
27.0,0.0,26,1,29520,1,1,1,0,0.0,0,2020,12,1,2020,9,21
31.0,1.0,26,1,88909,3,3,1,0,246462.31,0,2020,11,1,2019,10,29
26.0,1.0,26,0,28506,2,2,1,0,0.0,0,2020,1,1,2020,10,1
30.0,0.0,26,0,44512,3,3,1,0,0.0,0,2019,7,1,2019,5,30
28.0,0.0,5,2,34020,1,1,1,0,218776.88,0,2020,4,1,2017,8,7
31.0,0.0,5,0,49213,1,1,1,0,172807.5,0,2020,5,1,2019,7,10
29.0,0.0,5,1,79676,3,3,0,0,0.0,0,2020,12,1,2020,11,12
36.0,0.0,5,1,77645,3,3,0,0,79038.33,0,2020,12,1,2020,7,17
38.0,1.0,5,0,25678,1,2,0,1,558145.83,0,2020,12,1,2015,6,9
28.0,1.0,5,0,32250,1,1,0,0,187354.62,0,2020,12,1,2019,11,30
36.0,0.0,5,2,40099,1,1,1,0,429020.0,0,2020,2,1,2018,6,19
30.0,1.0,5,0,59169,2,2,1,0,0.0,0,2020,5,1,2020,10,2
29.0,0.0,5,2,59078,3,3,0,1,190546.0,0,2020,12,1,2020,7,31
32.0,0.0,5,0,46860,2,2,1,0,0.0,0,2020,9,1,2020,7,17
36.0,0.0,5,1,40118,3,3,0,0,394523.33,0,2020,12,1,2020,9,28
41.0,0.0,5,0,28059,1,1,1,0,93805.0,0,2019,4,1,2018,6,18
40.0,0.0,5,1,55836,1,1,0,0,697813.33,0,2020,12,1,2018,7,13
24.0,0.0,5,1,40996,2,2,1,0,159702.0,0,2019,5,1,2018,12,21
25.0,0.0,5,0,45593,2,2,0,0,0.0,0,2020,12,1,2020,12,20
29.0,1.0,5,0,44137,1,1,0,0,302783.64,0,2020,12,1,2020,1,2
36.0,0.0,5,1,52011,1,1,1,0,77960.0,0,2019,3,1,2018,11,30
36.0,1.0,5,1,21043,1,1,1,0,373081.11,0,2020,2,1,2019,6,20
31.0,1.0,5,2,51181,2,2,1,0,0.0,0,2019,1,1,2018,7,31
36.0,1.0,3,0,26145,1,1,0,1,451741.88,0,2020,12,1,2019,9,17
41.0,0.0,16,0,12553,1,1,1,0,0.0,0,2019,1,1,2018,9,12
33.0,0.0,16,1,18642,1,1,1,0,0.0,0,2019,2,1,2018,12,9
36.0,0.0,16,0,42383,3,3,0,0,112426.25,0,2020,12,1,2020,5,5
39.0,1.0,16,2,60415,2,2,0,1,426216.0,0,2020,12,1,2020,8,18
34.0,1.0,16,1,81936,2,2,0,1,493374.29,0,2020,12,1,2019,5,11
49.0,1.0,16,2,76531,1,2,1,0,266210.0,0,2019,9,1,2018,2,7
35.0,0.0,16,1,56702,2,2,1,0,45420.0,0,2020,2,1,2019,7,11
25.0,0.0,15,2,67394,2,2,1,0,275810.91,0,2019,11,1,2018,10,21
39.0,0.0,15,0,72499,3,3,1,0,0.0,0,2019,12,1,2019,6,13
37.0,0.0,15,2,76388,3,3,0,1,386946.67,0,2020,12,1,2020,1,25
22.0,0.0,15,0,48097,1,1,1,0,624320.0,0,2019,5,1,2018,4,5
30.0,0.0,9,2,76425,2,2,1,0,223800.0,0,2019,11,1,2019,6,29
35.0,1.0,9,2,28498,1,1,1,0,275136.0,0,2019,5,1,2018,12,26
32.0,0.0,12,0,74953,2,2,1,0,0.0,0,2020,4,1,2020,11,3
37.0,0.0,12,1,46345,3,3,1,0,0.0,0,2020,12,1,2020,10,7
34.0,0.0,5,0,54291,1,1,1,0,29066.67,0,2019,3,1,2019,6,1
37.0,0.0,5,1,48436,1,1,1,0,409554.29,0,2019,7,1,2018,5,23
35.0,0.0,5,1,42408,1,2,1,0,496431.88,0,2020,4,1,2018,5,19
36.0,0.0,5,0,32523,2,2,1,0,0.0,0,2020,1,1,2019,7,11
28.0,1.0,5,1,30258,1,1,0,0,0.0,0,2020,12,1,2020,10,30
25.0,0.0,5,2,46866,1,1,1,0,162670.91,0,2020,6,1,2019,8,24
27.0,1.0,5,1,39471,1,1,1,0,0.0,0,2020,12,1,2020,7,8
35.0,0.0,5,1,98821,2,4,1,0,1358995.56,0,2020,6,1,2013,6,18
26.0,1.0,5,1,54056,2,2,1,0,0.0,0,2020,12,1,2020,9,28
25.0,0.0,5,2,58320,1,1,1,0,88480.0,0,2020,3,1,2019,11,17
27.0,1.0,5,0,85803,3,3,1,0,98720.0,0,2020,11,1,2020,6,28
35.0,1.0,5,0,30840,1,2,0,0,1117675.42,1,2020,12,1,2017,12,26
28.0,1.0,5,0,60796,1,1,1,0,0.0,0,2020,3,1,2019,7,12
32.0,0.0,3,1,34692,2,2,1,0,429329.0,0,2020,10,1,2019,12,30
28.0,0.0,3,1,70916,2,2,0,0,491100.0,0,2020,12,1,2020,9,1
37.0,1.0,3,2,59274,1,1,1,0,376966.25,0,2019,8,1,2018,5,15
31.0,1.0,27,2,60967,2,2,0,0,486564.55,0,2020,12,1,2020,7,2
33.0,1.0,27,2,58203,1,1,1,0,0.0,0,2019,1,1,2018,3,16
24.0,1.0,27,2,24906,1,2,1,0,179814.0,0,2019,5,1,2016,4,29
44.0,0.0,20,1,53521,1,2,1,0,408307.5,0,2019,8,1,2016,12,9
25.0,0.0,20,0,29719,2,2,0,0,0.0,0,2020,12,1,2020,2,10
40.0,1.0,20,1,64781,2,2,1,1,164910.0,0,2019,12,1,2019,10,6
33.0,0.0,20,1,58131,3,3,1,0,42464.0,0,2020,6,1,2020,1,30
25.0,0.0,20,2,33239,1,1,1,1,627280.0,0,2019,5,1,2018,5,5
31.0,0.0,20,0,47050,3,3,1,0,133683.75,0,2020,4,1,2019,2,9
38.0,1.0,20,0,37709,2,2,1,0,0.0,0,2019,1,1,2018,6,19
33.0,0.0,20,2,21746,1,1,1,0,103420.0,0,2019,12,1,2019,7,10
29.0,0.0,20,0,42234,1,1,1,0,186102.86,0,2020,5,1,2019,11,18
31.0,1.0,20,2,36096,1,1,1,0,0.0,0,2020,12,1,2020,11,10
36.0,1.0,20,1,130245,1,4,0,0,1509967.08,0,2020,12,1,2015,8,10
41.0,1.0,20,2,46269,2,2,0,1,898547.92,0,2020,12,1,2018,12,22
32.0,1.0,20,0,42779,2,2,0,0,0.0,0,2020,12,1,2020,5,12
26.0,0.0,20,0,48890,2,2,1,0,112530.0,0,2019,2,1,2018,5,26
29.0,0.0,20,0,85677,3,3,0,0,373360.0,0,2020,12,1,2020,10,27
29.0,0.0,20,2,51303,1,1,1,0,539861.67,0,2019,6,1,2018,7,31
27.0,1.0,20,2,74087,1,2,1,0,363598.42,0,2020,7,1,2018,5,14
43.0,0.0,20,0,66031,1,2,1,0,305892.86,0,2019,7,1,2018,5,22
28.0,1.0,20,0,72393,2,2,1,0,0.0,0,2019,1,1,2018,11,30
31.0,0.0,20,0,50370,3,3,1,0,0.0,0,2019,11,1,2019,4,10
23.0,1.0,20,1,17687,1,1,1,0,0.0,0,2019,2,1,2019,1,19
36.0,1.0,20,2,74434,2,2,0,0,0.0,0,2020,12,1,2020,12,15
25.0,0.0,20,1,20590,1,1,1,0,171968.0,0,2019,5,1,2018,3,3
34.0,0.0,25,2,46083,2,2,1,0,0.0,0,2020,8,1,2020,12,6
36.0,0.0,25,0,94212,3,3,0,1,826420.0,0,2020,12,1,2020,9,18
34.0,0.0,25,0,38619,2,2,1,0,93232.0,0,2020,3,1,2019,11,15
25.0,0.0,25,1,84806,3,3,1,0,132361.67,0,2020,10,1,2020,9,5
36.0,0.0,6,2,70252,3,3,1,0,481398.24,0,2020,12,1,2019,9,8
41.0,1.0,6,1,100888,1,3,1,0,733365.0,0,2020,12,1,2014,10,24
35.0,0.0,6,2,92796,2,2,0,1,1208926.43,0,2020,12,1,2019,10,31
36.0,0.0,6,2,73177,2,2,0,1,479777.78,0,2020,12,1,2020,4,13
31.0,1.0,29,2,46979,3,3,1,0,107210.0,0,2020,9,1,2020,5,6
27.0,0.0,29,0,56814,2,2,1,0,0.0,0,2020,9,1,2020,7,7
33.0,0.0,29,0,42260,3,3,0,0,468526.25,0,2020,12,1,2019,2,1
30.0,0.0,29,0,100412,3,3,1,0,130290.0,0,2020,11,1,2020,5,29
32.0,1.0,29,1,40198,2,2,1,0,96071.67,0,2019,6,1,2018,10,30
34.0,1.0,29,2,57449,1,1,0,1,191242.5,0,2020,12,1,2020,9,26
37.0,1.0,29,1,67669,2,2,1,0,0.0,0,2020,11,1,2020,8,9
30.0,0.0,29,2,62011,2,2,0,0,0.0,0,2020,12,1,2020,12,18
42.0,1.0,29,1,57975,2,2,1,0,447065.29,0,2020,10,1,2019,6,6
27.0,0.0,29,2,92401,2,2,1,0,820787.78,0,2020,12,1,2020,3,31
33.0,0.0,29,2,55473,2,2,1,0,0.0,0,2020,7,1,2020,4,27
27.0,0.0,29,2,78564,2,2,1,0,272862.22,0,2019,9,1,2018,1,10
36.0,1.0,26,0,44146,2,2,1,0,0.0,0,2019,1,1,2018,4,12
37.0,1.0,26,2,63181,2,2,1,0,416761.67,0,2019,6,1,2016,2,21
27.0,1.0,26,2,21792,1,1,1,0,56195.0,0,2020,11,1,2020,6,23
37.0,0.0,26,1,39750,1,1,1,0,0.0,0,2019,1,1,2018,12,6
42.0,1.0,26,0,30999,1,1,1,0,0.0,0,2019,2,1,2018,12,6
32.0,0.0,26,0,82773,2,4,0,0,1012277.92,1,2020,12,1,2015,1,30
34.0,1.0,15,1,80535,2,2,1,1,907745.0,0,2020,10,1,2020,6,28
29.2,0.0,15,0,42380,1,1,1,1,100013.0,0,2019,10,1,2018,12,31
25.0,0.0,15,1,47487,2,2,1,0,0.0,0,2019,9,1,2019,8,17
40.0,1.0,15,2,90200,1,2,0,0,797175.83,0,2020,12,1,2016,8,15
35.0,1.0,15,0,83028,3,3,0,1,1129950.0,0,2020,12,1,2020,5,29
29.0,0.0,28,2,65726,2,2,0,0,234731.43,0,2020,12,1,2020,5,30
37.0,1.0,3,2,46515,1,1,1,0,183303.33,0,2020,5,1,2019,6,6
26.0,1.0,3,2,42405,2,2,1,0,0.0,0,2020,11,1,2020,12,10
30.0,1.0,3,2,50787,1,1,1,0,570240.0,0,2019,7,1,2018,7,18
45.0,0.0,3,0,29915,1,1,1,0,0.0,0,2019,1,1,2018,9,26
52.0,0.0,28,2,102597,1,3,0,1,1239021.25,1,2020,12,1,2015,8,20
32.0,1.0,28,1,45264,1,1,0,0,0.0,0,2020,12,1,2020,12,27
33.0,0.0,28,0,38201,3,3,0,1,190568.0,0,2020,12,1,2020,7,31
32.0,0.0,28,2,74873,2,2,0,0,30578.0,0,2020,12,1,2020,7,31
40.0,0.0,28,1,22556,1,1,1,0,452946.67,0,2019,6,1,2018,11,9
34.0,0.0,28,1,66035,3,3,1,1,388413.33,0,2020,11,1,2019,6,12
31.0,0.0,28,2,58872,2,2,1,0,0.0,0,2020,2,1,2019,8,10
28.0,0.0,28,1,26053,1,1,1,0,0.0,0,2019,2,1,2018,12,17
34.0,0.0,11,1,48829,1,1,1,0,0.0,0,2020,1,1,2019,10,29
35.0,0.0,11,1,71129,2,2,0,1,264127.5,0,2020,12,1,2020,3,5
36.0,0.0,11,0,70496,3,3,0,0,0.0,0,2020,12,1,2020,7,31
44.0,0.0,11,2,139882,3,5,1,0,0.0,0,2019,7,1,2013,2,4
42.0,0.0,11,1,65632,2,2,1,1,873770.91,0,2019,11,1,2018,8,5
30.0,0.0,11,2,90421,3,3,1,0,20948.0,0,2020,1,1,2019,9,19
44.0,0.0,11,2,117708,3,4,1,0,592248.18,0,2019,11,1,2015,7,30
37.0,0.0,11,0,64855,2,2,1,0,139648.0,0,2020,11,1,2020,12,7
41.0,1.0,11,0,79523,1,3,0,1,729368.75,0,2020,12,1,2016,4,30
33.0,0.0,11,1,33442,1,1,1,0,0.0,0,2019,3,1,2019,1,15
32.0,1.0,11,0,21252,1,1,1,0,407482.0,0,2019,5,1,2018,10,26
32.0,1.0,11,2,59928,1,1,1,0,33570.0,0,2020,2,1,2019,11,30
31.0,0.0,11,2,72478,2,2,0,0,642992.67,0,2020,12,1,2019,8,10
38.0,0.0,11,0,131847,5,5,0,0,841131.25,0,2020,12,1,2016,1,21
32.0,1.0,11,1,38992,1,1,1,0,0.0,0,2019,10,1,2019,9,13
41.0,1.0,11,0,105686,2,4,0,1,2373709.17,0,2020,12,1,2016,6,24
30.0,0.0,11,2,69166,2,2,1,0,0.0,0,2019,2,1,2018,10,23
52.0,1.0,11,0,40592,1,1,1,0,166666.67,0,2019,6,1,2018,8,20
37.0,0.0,11,2,41591,2,2,1,0,0.0,0,2019,2,1,2018,8,10
27.0,0.0,11,2,47752,2,2,1,0,600063.85,0,2020,7,1,2019,6,28
31.0,1.0,15,1,19052,1,1,1,0,105632.5,0,2020,2,1,2019,7,25
26.0,1.0,25,2,31743,1,1,1,0,130812.0,0,2019,5,1,2018,11,18
34.0,0.0,25,0,61065,3,3,1,0,125155.0,0,2019,2,1,2018,10,24
46.0,1.0,25,0,42604,2,2,1,0,0.0,0,2019,2,1,2018,11,12
23.0,0.0,25,1,68936,1,2,1,0,435065.71,0,2019,7,1,2018,8,22
41.0,1.0,24,1,39560,1,1,1,0,373476.25,0,2019,8,1,2018,2,10
35.0,1.0,24,2,44707,2,2,1,0,64344.0,0,2020,5,1,2020,2,1
34.0,1.0,6,2,86291,2,2,1,0,0.0,0,2020,10,1,2020,6,13
37.0,0.0,6,1,21270,1,1,1,0,208552.0,0,2019,5,1,2018,8,21
34.0,1.0,6,2,59930,2,2,1,0,220905.0,0,2019,2,1,2015,7,30
34.0,0.0,6,2,40948,2,2,1,0,181225.0,0,2019,2,1,2015,5,11
30.0,0.0,6,1,45665,2,2,1,0,38964.0,0,2020,3,1,2019,8,11
31.0,1.0,9,1,70778,2,2,0,0,135206.67,0,2019,12,1,2019,8,10
28.0,0.0,9,1,74781,3,3,1,0,0.0,0,2020,9,1,2020,5,29
40.0,0.0,9,0,116006,2,5,0,0,2487352.08,0,2020,12,1,2013,10,30
43.0,1.0,9,0,47426,3,3,0,0,38830.0,0,2020,12,1,2020,8,14
35.0,1.0,11,2,61050,1,2,0,0,835063.33,0,2020,12,1,2014,11,14
29.0,0.0,11,1,43989,1,1,1,0,0.0,0,2019,1,1,2018,7,30
26.0,0.0,10,2,95969,2,2,0,1,377132.5,0,2020,12,1,2020,4,9
32.0,0.0,10,1,50778,3,3,0,0,0.0,0,2020,12,1,2020,11,28
28.0,0.0,10,2,49533,3,3,1,0,0.0,0,2020,8,1,2020,6,28
45.0,1.0,10,2,41723,1,1,1,0,359236.43,0,2020,2,1,2015,10,25
26.0,0.0,10,0,42844,2,2,1,0,0.0,0,2020,3,1,2020,1,18
36.0,1.0,10,2,42166,2,2,1,0,116836.0,0,2019,5,1,2018,2,24
32.0,0.0,10,1,44012,2,2,1,0,0.0,0,2020,3,1,2020,1,14
27.0,0.0,10,1,59352,2,2,1,0,0.0,0,2020,9,1,2020,6,28
32.0,1.0,10,2,69678,3,3,0,0,659268.24,0,2020,12,1,2019,7,29
32.0,0.0,10,0,52035,1,2,1,0,365648.67,0,2020,3,1,2018,5,13
28.0,1.0,10,2,27194,1,1,1,0,25000.0,0,2019,2,1,2018,9,14
30.0,1.0,10,1,80499,2,2,0,0,67256.67,0,2020,12,1,2020,10,16
41.0,0.0,10,2,153766,5,5,1,0,0.0,0,2019,10,1,2016,3,1
36.0,0.0,10,2,42772,1,1,1,0,110682.86,0,2019,7,1,2018,10,30
34.0,1.0,10,2,82046,2,2,1,0,327982.0,0,2019,5,1,2018,12,10
36.0,1.0,10,0,46480,2,2,1,0,72270.0,0,2019,3,1,2018,5,29
35.0,1.0,8,1,42813,1,1,1,0,193335.71,0,2019,7,1,2018,3,7
37.0,1.0,8,2,66650,2,2,0,1,568672.63,0,2020,12,1,2019,6,20
39.0,0.0,8,1,32871,3,3,1,0,68610.0,0,2019,12,1,2019,6,28
38.0,0.0,17,1,31809,1,1,1,0,388157.65,0,2020,5,1,2016,6,5
32.0,0.0,17,1,55700,1,1,1,0,0.0,0,2019,12,1,2019,9,28
23.0,0.0,17,1,35943,1,1,1,0,41360.0,0,2020,2,1,2019,11,18
37.0,1.0,17,0,45604,1,1,1,0,0.0,0,2019,10,1,2019,8,18
43.0,0.0,17,2,31780,1,1,0,0,566259.17,0,2020,12,1,2018,9,7
39.0,0.0,17,1,70714,1,2,1,1,507584.62,0,2020,1,1,2016,4,27
40.0,0.0,17,1,50801,1,1,1,0,580698.75,0,2020,12,1,2017,11,27
28.0,1.0,17,0,133579,3,3,0,0,160600.0,0,2020,12,1,2020,6,27
30.0,0.0,17,2,52196,1,1,1,0,267563.75,0,2019,8,1,2018,10,22
35.0,0.0,17,0,55777,3,3,1,0,0.0,0,2019,7,1,2019,2,7
27.0,0.0,17,0,53105,1,2,1,0,0.0,0,2019,2,1,2017,10,2
43.0,0.0,17,1,64370,3,3,1,0,0.0,0,2020,5,1,2020,10,4
41.0,0.0,16,0,19371,1,1,1,0,385615.0,0,2019,12,1,2018,5,18
41.0,0.0,16,2,101223,4,4,1,0,192236.0,0,2020,11,1,2020,7,22
30.0,0.0,16,1,50029,1,1,1,0,0.0,0,2019,11,1,2016,6,5
33.0,1.0,11,1,69971,2,2,0,1,431308.33,0,2020,12,1,2020,6,7
32.0,1.0,11,1,59105,1,2,0,0,751504.17,0,2020,12,1,2016,4,25
39.0,0.0,11,0,11889,1,1,1,0,174770.0,0,2019,5,1,2018,8,25
35.0,1.0,11,1,47440,2,2,1,0,0.0,0,2020,1,1,2019,11,24
24.0,1.0,11,0,40437,1,1,1,0,384507.89,0,2020,7,1,2018,7,17
40.0,1.0,11,1,29450,3,3,1,0,0.0,0,2020,9,1,2020,6,27
30.0,1.0,11,2,70246,1,2,1,0,496146.67,0,2020,6,1,2016,8,13
31.0,0.0,11,0,25510,1,1,1,0,0.0,0,2019,10,1,2019,6,15
42.0,1.0,11,0,94440,4,4,0,0,77292.0,0,2020,12,1,2020,9,8
44.0,1.0,11,1,145116,2,4,0,0,906120.0,0,2020,12,1,2013,10,23
28.0,0.0,18,1,62955,1,2,1,0,48066.67,0,2019,3,1,2016,4,25
29.0,0.0,18,1,30960,1,1,0,0,75020.0,0,2020,12,1,2020,10,30
39.0,0.0,18,1,106428,3,3,1,0,0.0,0,2020,4,1,2019,7,10
36.0,0.0,18,2,84266,3,3,0,1,1027969.23,0,2020,12,1,2019,12,12
36.0,1.0,18,0,90033,4,4,1,0,860121.58,0,2020,7,1,2013,9,29
32.0,0.0,18,0,27262,2,2,1,0,0.0,0,2020,10,1,2020,7,7
36.0,0.0,18,1,116383,2,4,0,0,1177143.75,0,2020,12,1,2013,6,10
49.0,1.0,18,1,82179,2,2,1,0,-45694.44,0,2019,9,1,2018,12,2
48.0,1.0,18,0,82691,1,3,0,1,1495672.08,1,2020,12,1,2019,9,1
27.0,0.0,18,2,93170,3,3,0,0,1075223.0,0,2020,12,1,2020,2,27
35.0,0.0,18,1,69756,1,3,0,1,1210018.75,0,2020,12,1,2016,6,21
32.0,1.0,18,1,54631,2,2,1,0,259950.0,0,2019,5,1,2018,10,21
30.0,0.0,18,0,33986,2,2,0,0,77500.0,0,2020,12,1,2020,9,18
31.0,0.0,4,1,59650,2,2,1,0,0.0,0,2020,7,1,2020,8,3
29.0,1.0,4,2,61879,1,1,1,0,404775.56,0,2020,6,1,2018,1,13
31.0,1.0,4,1,31210,2,2,0,1,416443.33,0,2020,12,1,2020,4,21
25.0,0.0,4,1,33391,1,1,1,0,51052.86,0,2020,2,1,2019,8,24
34.0,0.0,4,0,20010,1,1,1,0,0.0,0,2019,2,1,2019,6,1
24.0,0.0,2,2,117011,3,3,0,0,49287.14,0,2020,12,1,2020,5,31
37.0,1.0,2,1,42339,2,2,1,0,138996.67,0,2019,3,1,2018,5,1
39.0,0.0,27,1,112513,1,4,0,1,3159657.14,0,2020,12,1,2019,3,30
34.0,0.0,27,0,22556,1,1,1,0,668130.0,0,2019,6,1,2018,1,19
58.0,1.0,27,1,29202,1,1,1,0,473014.29,0,2019,7,1,2018,4,5
33.0,0.0,27,0,90020,2,2,1,1,193291.67,0,2020,12,1,2020,11,7
27.0,1.0,2,1,23801,1,1,1,0,320597.5,0,2019,4,1,2018,5,21
31.0,0.0,2,2,52209,2,2,1,0,0.0,0,2020,9,1,2020,1,5
36.0,1.0,2,1,72778,3,3,0,1,314078.75,0,2020,12,1,2020,5,5
23.0,1.0,2,0,20984,1,1,1,0,30088.0,0,2020,9,1,2020,5,18
33.0,0.0,2,1,110792,2,3,1,0,1052626.25,0,2019,8,1,2017,12,19
38.0,0.0,15,1,59077,2,2,1,0,28571.43,0,2020,7,1,2020,1,19
33.0,0.0,15,0,62460,3,3,1,0,81184.0,0,2019,5,1,2019,1,28
42.0,0.0,13,1,35442,1,1,0,0,850523.33,0,2020,12,1,2018,10,21
49.0,1.0,13,2,61291,1,1,0,0,903648.75,0,2020,12,1,2018,8,27
37.0,1.0,13,1,28216,1,1,1,0,359907.83,0,2020,11,1,2017,11,10
31.0,0.0,26,2,38152,2,2,1,1,129070.0,0,2020,4,1,2020,2,1
31.0,1.0,26,1,25357,1,1,1,0,230670.0,0,2020,11,1,2020,4,2
55.0,1.0,26,0,79243,1,2,0,1,812670.0,0,2020,12,1,2018,7,21
26.0,0.0,26,2,103305,3,3,1,0,0.0,0,2020,7,1,2020,4,5
